,AGE,ATTRITION,BUSINESSTRAVEL,DAILYRATE,DEPARTMENT,DISTANCEFROMHOME,EDUCATION,EDUCATIONFIELD,EMPLOYEENUMBER,ENVIRONMENTSATISFACTION,GENDER,HOURLYRATE,JOBINVOLVEMENT,JOBLEVEL,JOBROLE,JOBSATISFACTION,MARITALSTATUS,MONTHLYINCOME,MONTHLYRATE,NUMCOMPANIESWORKED,OVERTIME,PERCENTSALARYHIKE,PERFORMANCERATING,RELATIONSHIPSATISFACTION,STOCKOPTIONLEVEL,TOTALWORKINGYEARS,TRAININGTIMESLASTYEAR,WORKLIFEBALANCE,YEARSATCOMPANY,YEARSSINCELASTPROMOTION,YEARSWITHCURRMANAGER,REMOTEWORK
1002,35.0,0,,1182.0,,11,2,marketing,,4,male,54.0,3,2,sales executive,4,divorced,,18500,1,,11,3.0,4,1,5.0,3,3.0,5,0,2,1
1003,34.0,0,,1003.0,,2,2,,1140.0,4,male,95.0,3,2,manufacturing director,3,single,,15834,2,0.0,11,3.0,4,0,,3,,3,0,2,1
1004,33.0,1,,603.0,,9,4,,1157.0,1,female,77.0,3,2,sales executive,1,single,8224.0,18385,0,,17,3.0,1,0,6.0,3,3.0,5,0,3,0
1005,31.0,1,,874.0,research & development,15,3,medical,1160.0,3,male,72.0,3,1,laboratory technician,3,,2610.0,6233,1,0.0,12,3.0,3,1,,5,2.0,2,2,2,1
1006,37.0,0,travel rarely,367.0,,25,2,,1161.0,3,female,52.0,2,2,healthcare representative,4,,5731.0,17171,7,0.0,13,3.0,3,2,9.0,2,3.0,6,1,3,0
1007,27.0,0,travel rarely,199.0,,6,3,,1162.0,4,male,55.0,2,1,research scientist,3,married,2539.0,7950,1,0.0,13,,3,1,4.0,0,3.0,4,2,2,1
1008,35.0,0,travel frequently,,,4,4,other,1185.0,4,male,,2,1,laboratory technician,4,married,2376.0,26537,1,,13,3.0,2,1,2.0,2,4.0,2,2,2,0
1009,56.0,0,,718.0,,4,4,,,4,female,92.0,3,5,manager,1,divorced,,18575,4,0.0,13,3.0,4,1,28.0,2,3.0,5,4,2,0
1010,45.0,0,,1457.0,research & development,7,3,medical,1195.0,1,female,83.0,3,1,research scientist,3,,,20100,4,1.0,19,3.0,3,1,,2,,3,0,2,1
1011,20.0,0,travel rarely,805.0,,3,3,,,1,male,87.0,2,1,laboratory technician,3,single,,12828,1,,12,3.0,1,0,2.0,2,2.0,2,1,2,1
1012,50.0,0,travel frequently,1421.0,,2,3,,,4,female,30.0,3,4,manager,1,,,9490,2,0.0,22,4.0,3,1,,3,,2,2,2,0
1013,46.0,0,,1450.0,,15,2,life sciences,1217.0,4,male,52.0,3,5,research director,2,,19081.0,10849,5,,11,3.0,1,1,25.0,2,3.0,4,0,3,1
1014,32.0,0,,116.0,,13,3,other,1234.0,3,female,77.0,2,1,laboratory technician,2,married,2743.0,7331,1,0.0,20,4.0,3,1,2.0,2,3.0,2,2,2,1
1015,35.0,0,,1212.0,,8,2,,,3,female,78.0,2,3,sales executive,4,married,,13755,4,,11,3.0,2,1,16.0,6,2.0,13,4,12,0
1016,29.0,0,,1010.0,,1,3,life sciences,,1,female,97.0,3,1,research scientist,4,divorced,3760.0,5598,1,0.0,15,3.0,1,3,3.0,5,,3,1,2,1
1017,21.0,1,travel frequently,,,10,2,,,1,female,45.0,2,1,laboratory technician,3,,,25308,1,,20,4.0,3,0,2.0,2,1.0,2,2,2,1
1018,34.0,0,travel rarely,131.0,,2,3,marketing,,3,female,86.0,3,2,sales executive,1,,4538.0,6039,0,,12,3.0,4,0,4.0,3,3.0,3,0,2,1
1019,28.0,0,,791.0,,1,4,medical,1286.0,4,male,44.0,3,1,laboratory technician,3,single,,6842,0,1.0,11,3.0,3,0,,2,2.0,4,0,2,0
1020,35.0,0,travel rarely,735.0,,6,1,life sciences,1291.0,3,male,66.0,3,1,research scientist,3,married,,6020,0,1.0,14,,4,0,4.0,3,3.0,3,2,2,0
1021,28.0,0,travel frequently,193.0,,2,3,life sciences,,4,male,52.0,2,1,laboratory technician,4,married,3867.0,14222,1,,12,3.0,2,1,,2,3.0,2,2,2,0
1022,28.0,0,travel rarely,640.0,,1,3,technical degree,1301.0,4,male,84.0,3,1,research scientist,1,single,2080.0,4732,2,,11,3.0,2,0,5.0,2,2.0,3,1,2,0
1023,25.0,0,,266.0,research & development,1,3,medical,1303.0,4,female,40.0,3,1,research scientist,2,single,2096.0,18830,1,,18,3.0,4,0,,3,2.0,2,2,1,0
1024,58.0,0,,848.0,,23,4,life sciences,1308.0,1,male,88.0,3,1,research scientist,3,,,26076,1,,12,3.0,4,2,,3,3.0,2,2,2,1
1025,39.0,1,,,,23,3,medical,,3,male,93.0,3,1,research scientist,1,single,3904.0,22154,0,,13,3.0,1,0,6.0,2,3.0,5,0,3,0
1026,30.0,0,travel rarely,1138.0,,6,3,technical degree,1311.0,1,female,48.0,2,2,laboratory technician,4,married,4627.0,23631,0,0.0,12,3.0,1,1,10.0,6,3.0,9,6,7,0
1027,50.0,0,,,,46,3,life sciences,1317.0,4,female,43.0,3,4,research director,1,married,,22422,4,,11,3.0,2,0,,2,,3,1,2,1
1028,41.0,0,,256.0,,10,2,medical,1329.0,3,male,40.0,1,2,sales executive,2,single,,22074,1,0.0,13,3.0,1,0,19.0,4,3.0,19,11,9,1
1029,31.0,1,,,,1,3,,1331.0,4,female,54.0,3,1,sales representative,2,,2302.0,8319,1,1.0,11,3.0,1,0,,2,4.0,3,2,2,0
1030,44.0,1,,935.0,,3,3,life sciences,1333.0,1,male,89.0,3,1,laboratory technician,1,,,14669,4,0.0,12,,3,0,10.0,4,4.0,3,1,2,1
1031,40.0,0,non-travel,458.0,research & development,16,2,,,3,male,74.0,3,1,research scientist,3,divorced,,8532,9,0.0,16,3.0,2,1,6.0,0,3.0,4,0,0,0
1032,25.0,0,travel rarely,882.0,research & development,19,1,medical,1358.0,4,male,67.0,3,1,laboratory technician,4,married,,9075,3,,11,3.0,3,3,,6,2.0,3,1,2,0
1033,40.0,0,travel rarely,329.0,,1,4,life sciences,1361.0,2,male,88.0,3,1,laboratory technician,2,,,6762,3,0.0,22,4.0,3,1,7.0,3,3.0,4,0,3,1
1034,51.0,0,travel rarely,,,11,2,technical degree,,4,female,82.0,2,4,manufacturing director,2,,,24439,3,0.0,16,3.0,2,0,,1,2.0,5,0,3,1
1035,27.0,0,travel frequently,793.0,,2,1,life sciences,1371.0,4,male,43.0,1,2,sales executive,4,single,5071.0,20392,3,0.0,20,4.0,2,0,,3,3.0,6,0,0,0
1036,35.0,1,,662.0,,18,4,marketing,1380.0,4,female,67.0,3,2,sales executive,3,married,,23288,0,,18,3.0,3,1,5.0,0,2.0,4,3,2,1
1037,38.0,0,,693.0,,7,3,,,4,male,57.0,4,1,research scientist,3,divorced,,15748,1,0.0,11,3.0,4,3,4.0,2,3.0,4,0,3,1
1038,31.0,1,,,,22,4,,1389.0,4,male,98.0,3,2,manufacturing director,3,married,,21057,1,,15,3.0,4,2,10.0,3,2.0,10,6,7,0
1039,51.0,0,,541.0,,2,3,,,2,male,52.0,3,3,sales executive,2,,10596.0,15395,2,,11,3.0,2,0,14.0,5,3.0,4,3,2,1
1040,41.0,0,,1200.0,,22,3,,1392.0,4,female,75.0,3,2,research scientist,4,,5467.0,13953,3,,14,3.0,1,2,12.0,4,2.0,6,3,3,0
1041,32.0,0,,499.0,,2,1,marketing,1396.0,3,male,36.0,3,2,sales executive,2,married,,20497,0,1.0,13,3.0,1,3,4.0,3,2.0,3,1,2,1
1042,25.0,0,travel rarely,1372.0,,18,1,life sciences,,1,male,93.0,4,2,sales executive,3,married,,12477,2,0.0,11,3.0,2,0,6.0,3,2.0,3,1,2,0
1043,27.0,0,,,,10,3,marketing,1403.0,4,female,98.0,2,2,sales executive,4,married,5769.0,7100,1,1.0,11,3.0,4,0,,3,3.0,6,4,4,1
1044,27.0,1,travel rarely,,,22,4,life sciences,1405.0,4,female,51.0,3,1,research scientist,3,single,2394.0,25681,1,1.0,13,,4,0,8.0,2,3.0,8,7,7,1
1045,37.0,0,,1462.0,,11,3,medical,1411.0,1,female,94.0,3,1,laboratory technician,3,single,3629.0,19106,4,0.0,18,3.0,1,0,8.0,6,3.0,3,0,2,0
1046,35.0,0,travel frequently,200.0,,18,2,life sciences,1412.0,3,male,60.0,3,3,manufacturing director,4,,9362.0,19944,2,0.0,11,3.0,3,0,10.0,2,3.0,2,2,2,1
1047,25.0,0,,949.0,,1,3,,1415.0,1,male,81.0,3,1,laboratory technician,4,,3229.0,4910,4,0.0,11,3.0,2,1,7.0,2,2.0,3,0,2,0
1048,30.0,0,,,,7,4,marketing,1428.0,4,female,73.0,3,2,sales executive,1,divorced,,12761,7,0.0,14,3.0,2,2,,3,3.0,3,0,2,1
1049,31.0,0,,182.0,research & development,8,5,life sciences,,1,female,93.0,3,4,research director,2,,16422.0,8847,3,0.0,11,3.0,3,0,,3,4.0,3,1,0,1
1050,36.0,0,,329.0,,16,4,marketing,1436.0,3,female,98.0,2,2,sales executive,1,,5647.0,13494,4,0.0,13,3.0,1,2,11.0,3,2.0,3,0,2,0
1051,25.0,1,travel rarely,383.0,,9,2,,1439.0,1,male,68.0,2,1,sales representative,1,,4400.0,15182,3,0.0,12,3.0,1,0,6.0,2,3.0,3,2,2,0
1052,56.0,0,,1255.0,,1,2,life sciences,1441.0,1,female,90.0,3,1,research scientist,1,,2066.0,10494,2,,22,4.0,4,1,5.0,3,4.0,3,1,0,0
1053,41.0,0,,,,5,5,medical,1448.0,2,male,90.0,4,1,research scientist,3,,,5561,2,,12,3.0,1,0,7.0,5,,4,0,3,1
1054,31.0,0,travel rarely,1398.0,,8,2,,,4,female,96.0,4,1,human resources,2,,,24609,9,0.0,18,,4,0,8.0,3,3.0,3,0,2,0
1055,31.0,1,travel frequently,523.0,research & development,2,3,life sciences,1464.0,2,male,94.0,3,1,laboratory technician,4,,,21081,6,,13,3.0,3,1,7.0,2,1.0,2,2,2,1
1056,48.0,0,,1221.0,sales,7,3,marketing,1466.0,3,male,96.0,3,2,sales executive,1,divorced,5486.0,24795,4,0.0,11,3.0,1,3,,3,3.0,2,2,2,0
1057,34.0,1,,1107.0,,9,4,,1467.0,1,female,52.0,3,1,human resources,3,married,,3072,1,0.0,15,3.0,4,0,2.0,0,3.0,2,2,2,0
1058,44.0,0,,981.0,,5,3,life sciences,1471.0,3,male,90.0,2,1,laboratory technician,3,single,3162.0,7973,3,,14,3.0,4,0,7.0,5,3.0,5,0,3,0
1059,49.0,0,travel rarely,1495.0,research & development,5,4,,1473.0,1,male,96.0,3,2,healthcare representative,3,married,6651.0,21534,2,0.0,14,,2,1,20.0,0,2.0,3,1,2,1
1060,44.0,0,,1467.0,,20,3,life sciences,1475.0,4,male,49.0,3,1,research scientist,2,,3420.0,21158,1,,13,3.0,3,0,6.0,3,2.0,5,1,3,0
1061,28.0,1,,1496.0,,1,3,,1486.0,1,male,92.0,3,1,sales representative,3,married,2909.0,15747,3,,15,3.0,4,1,5.0,3,4.0,3,1,2,0
1062,44.0,0,travel frequently,1193.0,research & development,2,1,,,2,male,86.0,3,3,manufacturing director,3,single,,19719,5,,18,,2,0,16.0,2,2.0,2,2,2,0
1063,55.0,0,travel rarely,1229.0,,4,4,life sciences,,4,male,30.0,3,2,healthcare representative,3,married,,16143,0,,16,3.0,2,0,4.0,2,3.0,3,1,2,1
1064,28.0,0,travel frequently,467.0,,7,3,life sciences,1507.0,3,male,55.0,3,2,sales executive,1,single,4898.0,11827,0,,14,3.0,4,0,5.0,5,3.0,4,1,3,0
1065,49.0,0,travel rarely,271.0,,45,2,medical,1509.0,4,female,43.0,2,2,laboratory technician,1,married,,23070,4,,25,4.0,1,1,10.0,3,3.0,3,1,2,0
1066,29.0,0,travel frequently,410.0,,2,1,life sciences,1513.0,4,female,97.0,3,1,laboratory technician,2,,3180.0,4668,0,0.0,13,3.0,3,3,,3,3.0,3,0,2,0
1067,32.0,0,,495.0,,10,3,,1516.0,3,male,64.0,3,3,manager,4,,11244.0,21072,2,,25,,2,0,10.0,5,4.0,5,0,0,0
1068,31.0,1,travel frequently,561.0,,3,3,life sciences,1537.0,4,female,33.0,3,1,research scientist,3,,,4156,1,0.0,12,3.0,1,0,7.0,2,,7,7,7,1
1069,40.0,0,,1142.0,,43,2,life sciences,1552.0,4,male,72.0,3,2,healthcare representative,4,divorced,4069.0,8841,3,,18,3.0,3,0,8.0,2,3.0,2,2,2,0
1070,36.0,0,travel rarely,1157.0,,2,4,life sciences,,3,male,70.0,3,1,sales representative,4,,,17001,3,1.0,21,4.0,4,0,7.0,3,2.0,3,1,2,0
1071,33.0,0,,1242.0,,8,4,life sciences,1560.0,1,male,46.0,3,2,sales executive,1,,6392.0,10589,2,0.0,13,3.0,4,1,,6,1.0,2,2,2,0
1072,30.0,0,,1288.0,sales,14,4,,1568.0,1,male,33.0,3,3,sales executive,2,married,,17799,3,,12,3.0,2,1,9.0,3,3.0,4,1,3,0
1073,38.0,1,travel rarely,903.0,,2,3,medical,1573.0,3,male,81.0,3,2,manufacturing director,2,married,4855.0,7653,4,,11,3.0,1,2,,2,3.0,5,1,4,0
1074,48.0,0,travel rarely,1108.0,research & development,15,4,,1576.0,3,female,65.0,3,1,research scientist,1,married,,16530,8,,12,3.0,4,1,,3,2.0,8,7,6,0
1075,34.0,0,,1351.0,research & development,1,4,,1580.0,2,male,45.0,3,2,research scientist,4,,,13008,9,0.0,17,3.0,2,1,,3,2.0,2,2,1,1
1076,38.0,0,travel rarely,437.0,,16,3,life sciences,1583.0,2,female,90.0,3,2,sales executive,2,single,,16379,2,0.0,12,3.0,2,0,8.0,5,4.0,3,1,2,0
1077,35.0,0,travel rarely,,,10,4,,1587.0,1,female,51.0,3,2,healthcare representative,3,single,,4223,3,1.0,16,3.0,3,0,,4,3.0,5,0,4,0
1078,23.0,0,,977.0,,10,3,,1592.0,4,male,45.0,4,1,research scientist,3,married,,12826,2,0.0,16,3.0,4,1,4.0,2,3.0,2,2,2,1
1079,36.0,0,,1302.0,,6,4,,1594.0,1,male,80.0,4,2,laboratory technician,1,,,19711,3,1.0,13,3.0,4,1,9.0,3,3.0,3,0,2,0
1080,34.0,0,travel frequently,653.0,,36,4,,1597.0,3,male,92.0,2,2,healthcare representative,3,,,15332,1,0.0,14,3.0,2,1,8.0,3,2.0,8,7,7,0
1081,22.0,0,non-travel,457.0,,26,2,other,,2,female,85.0,2,1,research scientist,3,married,,10293,1,,14,,2,0,4.0,2,2.0,4,1,3,1
1082,32.0,0,,634.0,,5,4,,1607.0,2,female,35.0,4,1,research scientist,4,married,3312.0,18783,3,0.0,17,3.0,4,2,6.0,3,3.0,3,0,2,1
1083,31.0,0,travel frequently,715.0,,2,4,,,4,male,54.0,3,2,sales executive,1,single,,21602,7,,13,3.0,4,0,,3,3.0,5,0,3,0
1084,36.0,0,travel rarely,559.0,,12,4,life sciences,,3,female,76.0,3,2,manufacturing director,3,married,,12421,9,1.0,12,3.0,2,2,7.0,2,3.0,3,1,1,1
1085,21.0,0,,546.0,,19,1,medical,1623.0,3,male,97.0,3,1,research scientist,4,single,3117.0,26009,1,0.0,18,3.0,3,0,,2,,2,2,2,0
1086,47.0,0,,1176.0,,26,4,,,4,female,,3,5,manager,3,married,,5220,3,0.0,11,3.0,3,1,27.0,2,3.0,5,1,0,0
1087,39.0,0,,711.0,,4,3,medical,,1,female,81.0,3,2,manufacturing director,3,,,3140,0,0.0,13,3.0,4,0,,2,1.0,9,3,8,0
1088,40.0,0,,448.0,,16,3,,1641.0,3,female,84.0,3,3,manufacturing director,4,,,19948,6,,15,,4,0,18.0,2,2.0,4,3,3,1
1089,48.0,0,travel frequently,365.0,,4,5,,1644.0,3,male,89.0,2,4,manager,4,,15202.0,5602,2,0.0,25,4.0,2,1,,3,3.0,2,2,2,1
1090,35.0,1,,763.0,,10,2,medical,1645.0,1,male,59.0,1,2,sales executive,4,,,22098,6,1.0,14,3.0,4,2,,2,2.0,2,2,2,0
1091,27.0,0,travel rarely,486.0,research & development,8,3,medical,1647.0,2,female,86.0,4,1,research scientist,3,,,22490,7,,17,3.0,1,0,5.0,0,3.0,3,0,2,0
1092,27.0,0,,591.0,,2,3,medical,1648.0,4,male,87.0,3,1,research scientist,4,single,2580.0,6297,2,0.0,13,3.0,3,0,,0,2.0,4,1,2,1
1093,40.0,1,travel rarely,1329.0,,7,3,,,1,male,,3,1,laboratory technician,1,,2166.0,3339,3,1.0,14,3.0,2,0,10.0,3,1.0,4,0,3,1
1094,29.0,0,,469.0,,10,3,,,3,male,42.0,2,2,sales executive,3,single,,23413,9,0.0,11,3.0,3,0,,2,3.0,5,1,4,1
1095,36.0,0,,711.0,,5,4,life sciences,1651.0,2,female,42.0,3,3,healthcare representative,1,married,,22792,4,0.0,12,,3,2,9.0,6,3.0,3,0,2,1
1096,49.0,0,travel rarely,301.0,,22,4,other,1655.0,1,female,72.0,3,4,research director,2,married,,3498,3,,16,3.0,2,2,27.0,2,3.0,4,1,2,0
1097,20.0,0,travel rarely,1141.0,,13,3,medical,1657.0,3,female,31.0,3,1,sales representative,3,single,,13251,1,,19,3.0,1,0,2.0,3,3.0,2,2,2,0
1098,36.0,0,non-travel,894.0,research & development,1,4,,1662.0,4,female,33.0,2,2,manufacturing director,3,,4374.0,15411,0,,15,3.0,3,0,4.0,6,3.0,3,1,2,1
1099,33.0,0,travel rarely,392.0,,2,4,,1670.0,4,male,93.0,3,2,sales executive,4,,5505.0,3921,1,,14,3.0,3,2,6.0,5,3.0,6,0,4,0
1100,49.0,0,,,,16,3,medical,1674.0,4,female,74.0,3,1,laboratory technician,1,divorced,2587.0,24941,4,,16,3.0,2,1,17.0,2,2.0,2,2,2,1
1101,47.0,0,travel rarely,1225.0,,2,4,life sciences,,2,female,47.0,4,4,manager,2,,15972.0,21086,6,,14,3.0,3,3,29.0,2,3.0,3,1,2,0
1102,20.0,0,travel rarely,727.0,,9,1,,,4,male,54.0,3,1,sales representative,1,,,21082,1,0.0,11,3.0,1,0,,3,3.0,2,0,2,1
1103,36.0,0,travel rarely,1351.0,,26,4,,1682.0,1,male,80.0,3,2,healthcare representative,3,married,,7419,6,0.0,14,3.0,2,2,10.0,2,2.0,3,0,2,0
1104,44.0,0,travel rarely,528.0,human resources,1,3,,1683.0,3,female,44.0,3,1,human resources,4,,,4167,4,1.0,18,3.0,1,3,8.0,2,3.0,2,2,2,0
1105,55.0,0,,1441.0,,12,3,technical degree,1694.0,1,male,94.0,2,1,research scientist,2,divorced,,23737,5,0.0,12,,4,1,8.0,1,3.0,4,1,2,0
1106,23.0,1,,427.0,,7,3,life sciences,1702.0,3,male,99.0,3,1,sales representative,4,divorced,,25103,1,1.0,21,4.0,2,1,3.0,2,3.0,3,0,2,0
1107,26.0,0,,390.0,,17,4,,,4,male,62.0,1,1,laboratory technician,3,,2305.0,6217,1,0.0,15,3.0,3,3,,3,4.0,3,0,2,1
1108,32.0,0,travel frequently,585.0,,10,3,,,1,male,,3,1,research scientist,3,married,3433.0,17360,6,,13,3.0,1,1,,3,2.0,5,1,3,1
1109,31.0,0,,741.0,,2,4,life sciences,1721.0,2,male,69.0,3,1,laboratory technician,3,married,3477.0,18103,1,,14,3.0,4,1,6.0,2,4.0,5,0,3,0
1110,41.0,0,non-travel,552.0,human resources,4,3,human resources,1722.0,3,male,60.0,1,2,human resources,2,married,,20794,6,0.0,19,,2,1,,4,3.0,3,1,2,0
1111,24.0,0,travel rarely,506.0,,29,1,medical,,2,male,91.0,3,1,laboratory technician,1,,3907.0,3622,1,0.0,13,3.0,2,3,6.0,2,4.0,6,1,2,1
1112,36.0,1,,1456.0,,13,5,marketing,1733.0,2,male,96.0,2,2,sales executive,1,,,8658,5,1.0,13,3.0,2,3,16.0,3,3.0,2,2,2,1
1113,23.0,0,,160.0,,4,1,,1735.0,3,female,51.0,3,1,laboratory technician,2,single,,12862,1,0.0,13,3.0,3,0,3.0,3,1.0,3,1,2,0
1114,24.0,0,,897.0,,35,3,medical,1746.0,3,male,59.0,3,1,human resources,4,married,,2097,0,0.0,14,3.0,4,1,3.0,2,3.0,2,2,1,0
1115,30.0,1,travel frequently,600.0,,42,3,,,3,female,,2,1,human resources,4,divorced,,9732,6,0.0,11,3.0,3,1,,0,2.0,4,1,2,0
1116,31.0,0,,1003.0,,5,3,,,1,male,51.0,3,2,sales executive,3,,,20943,1,0.0,19,3.0,3,1,6.0,3,3.0,5,0,2,1
1117,27.0,0,,1054.0,,48,3,,1751.0,4,female,67.0,3,1,research scientist,4,,3445.0,6152,1,,11,3.0,3,0,6.0,5,2.0,6,1,4,0
1118,29.0,1,travel rarely,428.0,,9,3,,,2,female,,1,1,sales representative,2,single,2760.0,14630,1,,13,3.0,3,0,2.0,3,3.0,2,2,2,1
1119,29.0,0,,461.0,,1,3,,1753.0,4,male,70.0,4,2,healthcare representative,3,,6294.0,23060,8,1.0,12,3.0,4,0,10.0,5,4.0,3,0,2,0
1120,53.0,0,,661.0,,31,4,,,1,female,60.0,2,4,manufacturing director,3,married,,22308,4,1.0,20,4.0,4,3,27.0,2,2.0,3,0,2,0
1121,34.0,0,travel rarely,511.0,,3,2,,,4,female,32.0,1,2,sales executive,4,,,25353,5,0.0,12,,1,0,,3,3.0,2,2,2,0
1122,51.0,0,travel rarely,942.0,,3,3,,,1,female,53.0,3,3,manager,3,married,13116.0,22984,2,0.0,11,3.0,4,0,,2,3.0,2,2,2,1
1123,37.0,0,travel rarely,589.0,sales,9,2,marketing,1787.0,2,male,46.0,2,2,sales executive,2,,,8800,1,0.0,14,3.0,1,2,,2,3.0,5,0,3,0
1124,46.0,0,,849.0,,26,2,life sciences,1801.0,2,male,98.0,2,2,sales executive,2,,,25166,8,,15,3.0,3,0,6.0,3,3.0,2,2,2,0
1125,43.0,0,non-travel,343.0,research & development,9,3,,1813.0,1,male,52.0,3,1,research scientist,3,,,24978,4,0.0,13,3.0,3,0,,2,2.0,3,1,2,1
1126,41.0,0,travel rarely,,,35,3,,1814.0,3,male,85.0,4,2,healthcare representative,2,single,,15530,3,,12,3.0,1,0,,3,1.0,3,1,2,0
1127,31.0,0,,1125.0,,7,4,,1833.0,1,female,,3,3,sales executive,1,,,8277,2,0.0,14,3.0,4,2,9.0,3,3.0,3,2,2,0
1128,28.0,0,travel rarely,1217.0,,1,3,medical,1834.0,3,female,67.0,3,1,research scientist,1,,3591.0,12719,1,0.0,25,4.0,3,1,,3,3.0,3,1,2,0
1129,38.0,0,,723.0,sales,2,4,,1835.0,2,female,77.0,1,2,sales representative,4,,5405.0,4244,2,1.0,20,4.0,1,2,20.0,4,2.0,4,0,3,1
1130,58.0,0,travel frequently,1216.0,research & development,15,4,life sciences,1837.0,1,male,87.0,3,4,research director,3,married,,21624,2,,14,3.0,2,0,23.0,3,3.0,2,2,2,1
1131,29.0,1,travel rarely,350.0,,13,3,,1844.0,1,male,56.0,2,1,human resources,1,divorced,,3157,4,,15,3.0,4,3,,3,3.0,2,2,0,0
1132,47.0,0,travel rarely,207.0,,9,4,life sciences,1856.0,2,female,64.0,3,1,laboratory technician,3,single,2105.0,5411,4,,12,3.0,3,0,,2,3.0,2,2,0,0
1133,28.0,0,,280.0,,1,2,life sciences,1858.0,3,male,43.0,3,1,human resources,4,,,10494,1,,15,3.0,2,1,3.0,2,3.0,3,2,2,0
1134,32.0,1,travel rarely,414.0,sales,2,4,marketing,,3,male,82.0,2,2,sales executive,2,,,26186,7,1.0,12,3.0,3,0,7.0,3,2.0,2,2,2,1
1135,39.0,0,travel rarely,,,19,4,,,4,male,41.0,3,2,research scientist,4,,3902.0,5141,8,,14,3.0,2,3,7.0,2,3.0,2,2,2,0
1136,55.0,0,travel rarely,836.0,,2,4,,1873.0,2,male,98.0,2,1,research scientist,4,,2662.0,7975,8,,20,4.0,2,1,,2,4.0,5,0,4,0
1137,29.0,0,,592.0,,7,3,life sciences,1883.0,4,male,59.0,3,1,laboratory technician,1,single,2062.0,19384,3,,14,3.0,2,0,,2,3.0,3,1,2,1
1138,35.0,0,,219.0,,16,2,other,1886.0,1,female,44.0,2,2,manufacturing director,2,married,,25388,0,,11,3.0,4,0,4.0,2,3.0,3,0,2,0
1139,34.0,1,non-travel,967.0,,16,4,technical degree,1905.0,4,male,85.0,1,1,research scientist,1,,,14460,1,,23,4.0,2,1,,2,3.0,5,3,0,0
1140,56.0,1,travel rarely,,,24,2,,1907.0,1,male,,3,1,laboratory technician,4,single,2587.0,10261,1,0.0,16,3.0,4,0,5.0,3,3.0,4,1,0,1
1141,36.0,0,,335.0,,17,2,marketing,1908.0,3,male,33.0,2,2,sales executive,2,,5507.0,16822,2,,16,3.0,3,2,,1,1.0,4,1,3,1
1142,31.0,0,,1079.0,,10,2,,,3,female,86.0,3,2,sales executive,4,divorced,,20115,2,1.0,11,3.0,4,1,,2,3.0,5,1,4,0
1143,34.0,0,,735.0,,3,1,,,4,female,75.0,2,2,sales executive,4,married,8103.0,16495,3,1.0,12,3.0,3,0,9.0,3,2.0,4,0,1,1
1144,31.0,0,travel rarely,471.0,,4,3,,,1,female,62.0,4,1,laboratory technician,3,divorced,3978.0,16031,8,0.0,12,3.0,2,1,4.0,0,2.0,2,2,2,0
1145,45.0,0,travel frequently,,,1,4,medical,1922.0,2,male,44.0,3,2,healthcare representative,3,single,5399.0,14511,4,0.0,12,3.0,3,0,12.0,3,3.0,4,0,3,1
1146,39.0,0,,1251.0,,21,4,,1929.0,1,female,32.0,1,2,sales executive,3,,,3987,6,,19,,3,1,10.0,1,3.0,3,1,2,0
1147,38.0,0,travel rarely,1206.0,,9,2,,,2,male,71.0,3,1,research scientist,4,divorced,,14293,2,0.0,19,3.0,4,2,,0,4.0,5,0,3,0
1148,31.0,0,,976.0,,3,2,,1948.0,3,male,48.0,3,1,research scientist,1,divorced,,3995,1,,13,,4,1,4.0,3,,4,2,3,1
1149,53.0,1,,1168.0,,24,4,life sciences,,1,male,66.0,3,3,sales executive,1,,10448.0,5843,6,1.0,13,3.0,2,0,15.0,2,2.0,2,2,2,0
1150,38.0,0,travel frequently,1444.0,human resources,1,4,other,1972.0,4,male,,3,1,human resources,2,,,5224,0,1.0,11,3.0,2,1,,2,3.0,6,1,2,0
1151,54.0,0,,,,10,3,,1980.0,3,female,77.0,3,2,manufacturing director,1,single,4440.0,25198,6,1.0,19,,4,0,9.0,3,3.0,5,1,4,0
1152,23.0,0,,571.0,,12,2,,1982.0,4,male,78.0,3,1,laboratory technician,4,single,,13672,1,0.0,13,3.0,3,0,,6,4.0,5,1,4,1
1153,25.0,0,,977.0,,2,1,other,1992.0,4,male,57.0,3,1,laboratory technician,3,,,7298,6,,19,3.0,3,1,,2,2.0,2,0,2,1
1154,31.0,0,,1154.0,,2,2,life sciences,1996.0,1,male,54.0,3,1,sales representative,3,,,6393,0,0.0,19,3.0,3,1,,1,3.0,2,1,2,1
1155,35.0,0,travel rarely,1490.0,,11,4,medical,2003.0,4,male,43.0,3,1,laboratory technician,3,married,2660.0,20232,7,1.0,11,3.0,3,1,,3,3.0,2,2,2,0
1156,22.0,0,,581.0,research & development,1,2,,2007.0,4,male,63.0,3,1,research scientist,3,,3375.0,17624,0,0.0,12,,4,0,,2,4.0,3,1,2,1
1157,32.0,0,travel rarely,267.0,,29,4,,2010.0,3,female,49.0,2,1,laboratory technician,2,single,,15919,1,,13,3.0,3,0,6.0,3,3.0,6,4,1,0
1158,32.0,0,,234.0,,36,4,,,2,male,68.0,2,1,sales representative,2,,2269.0,18024,0,,14,3.0,2,1,,2,3.0,2,2,2,1
1159,21.0,0,travel rarely,501.0,sales,5,1,medical,,3,male,58.0,3,1,sales representative,1,single,,25479,1,,11,3.0,4,0,,6,3.0,2,1,2,0
